fitxer,full,fila,resultat,motiu,dades
VENTES CAVA G I GS.xlsx,VENDES ALTES PRODUCTES 25-26,18,REBUTJADA,fila sense client o producte,"""{\""25000000015\"":\""26000000115\"",\""22/8/2025\"":\""2026-04-23T00:00:00.000Z\"",\""CAVAS SANT MARTIN SA\"":\""FINCA AGRICOLA PARERA SL\"",\""MOST BLANC MACABEU TAULA. 2025\"":\""VI BLANC XAREL·LO VERMELL ECOLÒGIC TAULA. COLLITA 2025\"",\""23.590\"":\""141\"",\""col_6\"":null,\""col_7\"":null,\""col_8\"":null,\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""col_23\"":null,\""col_24\"":null,\""col_25\"":null,\""col_26\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES ALTES PRODUCTES 25-26,19,REBUTJADA,fila sense client o producte,"""{\""25000000015\"":\""25000000079\"",\""22/8/2025\"":\""2025-10-20T00:00:00.000Z\"",\""CAVAS SANT MARTIN SA\"":\""SCS. DE F. MASENS SA\"",\""MOST BLANC MACABEU TAULA. 2025\"":\""VI ROSAT MERTLOT TAULA\"",\""23.590\"":\""4753\"",\""col_6\"":null,\""col_7\"":null,\""col_8\"":null,\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""col_23\"":null,\""col_24\"":null,\""col_25\"":null,\""col_26\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES ALTES PRODUCTES 25-26,20,REBUTJADA,fila sense client o producte,"""{\""25000000015\"":\""26000000001\"",\""22/8/2025\"":\""2026-03-13T00:00:00.000Z\"",\""CAVAS SANT MARTIN SA\"":\""UNIDAD TÉCNICA DE INNOVACIÓN Y DESARROLLO\"",\""MOST BLANC MACABEU TAULA. 2025\"":\""VI BLANC TAULA. COLLITA 2025\"",\""23.590\"":\""400\"",\""col_6\"":null,\""col_7\"":null,\""col_8\"":null,\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""col_23\"":null,\""col_24\"":null,\""col_25\"":null,\""col_26\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES BASE CAVA GUARDA 25-26,12,EXCLOSA,producte no catalogat: VI ROSAT CUPATGE ECOLÒGIC BASE CAVA (G-CB),"""{\""Nº GUIA\"":\""26000000028\"",\""DATA GUIA\"":\""2026-02-16T00:00:00.000Z\"",\""CLIENT\"":\""BODEGAS PINORD SA\"",\""PRODUCTE\"":\""VI ROSAT CUPATGE ECOLÒGIC BASE CAVA (G-CB)\"",\""LITRES\"":\""25337\"",\""PREVISIÓ 2026\"":\""PENDENT\"",\""CONTACTAT\"":null,\""col_8\"":null,\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""col_23\"":null,\""col_24\"":null,\""col_25\"":null,\""col_26\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES BASE CAVA GUARDA 25-26,19,EXCLOSA,producte no catalogat: VI ROSAT CUPATGE ECOLÒGI BASE CAVA (G-CB),"""{\""Nº GUIA\"":\""26000000120\"",\""DATA GUIA\"":\""2026-04-28T00:00:00.000Z\"",\""CLIENT\"":\""BODEGAS PINORD SA\"",\""PRODUCTE\"":\""VI ROSAT CUPATGE ECOLÒGI BASE CAVA (G-CB)\"",\""LITRES\"":\""25881\"",\""PREVISIÓ 2026\"":\""PENDENT\"",\""CONTACTAT\"":null,\""col_8\"":null,\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""col_23\"":null,\""col_24\"":null,\""col_25\"":null,\""col_26\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES BASE CAVA GUARDA 25-26,47,EXCLOSA,producte no catalogat: VI BLANC PARELLADA ECOLÒGIC B. CAVA (GS-CB-AF). COLLITA 2025,"""{\""Nº GUIA\"":\""25000000248\"",\""DATA GUIA\"":\""2025-12-22T00:00:00.000Z\"",\""CLIENT\"":\""CELLER COOP. I SC LA GRANADA, SCCL\"",\""PRODUCTE\"":\""VI BLANC PARELLADA ECOLÒGIC B. CAVA (GS-CB-AF). COLLITA 2025\"",\""LITRES\"":\""15388\"",\""PREVISIÓ 2026\"":null,\""CONTACTAT\"":null,\""col_8\"":null,\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""col_23\"":null,\""col_24\"":null,\""col_25\"":null,\""col_26\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES BASE CAVA GUARDA 25-26,48,EXCLOSA,producte no catalogat: VI BLANC XAREL·LO VERMELL ECOLÒGIC TAULA. COLLITA 2025,"""{\""Nº GUIA\"":\""26000000067\"",\""DATA GUIA\"":\""2026-02-26T00:00:00.000Z\"",\""CLIENT\"":\""CELLER ENTREVINYES SL\"",\""PRODUCTE\"":\""VI BLANC XAREL·LO VERMELL ECOLÒGIC TAULA. COLLITA 2025\"",\""LITRES\"":\""5156\"",\""PREVISIÓ 2026\"":null,\""CONTACTAT\"":null,\""col_8\"":null,\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""col_23\"":null,\""col_24\"":null,\""col_25\"":null,\""col_26\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES BASE CAVA GUARDA 25-26,70,EXCLOSA,producte no catalogat: VI BLANC MUSCAT ECOLÒGI TAULA. COLLITA 2025,"""{\""Nº GUIA\"":\""26000000072\"",\""DATA GUIA\"":\""2026-03-03T00:00:00.000Z\"",\""CLIENT\"":\""FINCA AGRICOLA PARERA SL\"",\""PRODUCTE\"":\""VI BLANC MUSCAT ECOLÒGI TAULA. COLLITA 2025\"",\""LITRES\"":\""1289\"",\""PREVISIÓ 2026\"":null,\""CONTACTAT\"":null,\""col_8\"":null,\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""col_23\"":null,\""col_24\"":null,\""col_25\"":null,\""col_26\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES BASE CAVA GUARDA 25-26,71,EXCLOSA,producte no catalogat: VI BLANC XAREL·LO VERMELL ECOLÒGIC TAULA. COLLITA 2025,"""{\""Nº GUIA\"":\""26000000072\"",\""DATA GUIA\"":\""2026-03-03T00:00:00.000Z\"",\""CLIENT\"":\""FINCA AGRICOLA PARERA SL\"",\""PRODUCTE\"":\""VI BLANC XAREL·LO VERMELL ECOLÒGIC TAULA. COLLITA 2025\"",\""LITRES\"":\""1289\"",\""PREVISIÓ 2026\"":null,\""CONTACTAT\"":null,\""col_8\"":null,\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""col_23\"":null,\""col_24\"":null,\""col_25\"":null,\""col_26\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES BASE CAVA GUARDA 25-26,72,EXCLOSA,producte no catalogat: VI BLANC MUSCAT ECOLÒGI TAULA. COLLITA 2025,"""{\""Nº GUIA\"":\""26000000078\"",\""DATA GUIA\"":\""2026-03-13T00:00:00.000Z\"",\""CLIENT\"":\""FINCA AGRICOLA PARERA SL\"",\""PRODUCTE\"":\""VI BLANC MUSCAT ECOLÒGI TAULA. COLLITA 2025\"",\""LITRES\"":\""705\"",\""PREVISIÓ 2026\"":null,\""CONTACTAT\"":null,\""col_8\"":null,\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""col_23\"":null,\""col_24\"":null,\""col_25\"":null,\""col_26\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES BASE CAVA GUARDA 25-26,73,EXCLOSA,producte no catalogat: VI BLANC XAREL·LO VERMELL ECOLÒGIC TAULA. COLLITA 2025,"""{\""Nº GUIA\"":\""26000000115\"",\""DATA GUIA\"":\""2026-04-23T00:00:00.000Z\"",\""CLIENT\"":\""FINCA AGRICOLA PARERA SL\"",\""PRODUCTE\"":\""VI BLANC XAREL·LO VERMELL ECOLÒGIC TAULA. COLLITA 2025\"",\""LITRES\"":\""141\"",\""PREVISIÓ 2026\"":null,\""CONTACTAT\"":null,\""col_8\"":null,\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""col_23\"":null,\""col_24\"":null,\""col_25\"":null,\""col_26\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES BASE CAVA GUARDA 25-26,74,EXCLOSA,producte no catalogat: VI ROSAT PINOT NOIR ECOLÒGIC BASE CAVA (G-CB),"""{\""Nº GUIA\"":\""26000000024\"",\""DATA GUIA\"":\""2026-02-13T00:00:00.000Z\"",\""CLIENT\"":\""GASTON COTY SA\"",\""PRODUCTE\"":\""VI ROSAT PINOT NOIR ECOLÒGIC BASE CAVA (G-CB)\"",\""LITRES\"":\""1712\"",\""PREVISIÓ 2026\"":\""PENDENT\"",\""CONTACTAT\"":\""SI\"",\""col_8\"":null,\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""col_23\"":null,\""col_24\"":null,\""col_25\"":null,\""col_26\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES BASE CAVA GUARDA 25-26,75,EXCLOSA,producte no catalogat: VI BLANC CHARDONNAY ECOLÒGIC BASE CAVA (G-CB),"""{\""Nº GUIA\"":\""26000000025\"",\""DATA GUIA\"":\""2026-02-13T00:00:00.000Z\"",\""CLIENT\"":\""GASTON COTY SA\"",\""PRODUCTE\"":\""VI BLANC CHARDONNAY ECOLÒGIC BASE CAVA (G-CB)\"",\""LITRES\"":\""604\"",\""PREVISIÓ 2026\"":\""PENDENT\"",\""CONTACTAT\"":\""SI\"",\""col_8\"":null,\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""col_23\"":null,\""col_24\"":null,\""col_25\"":null,\""col_26\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES BASE CAVA GUARDA 25-26,76,EXCLOSA,producte no catalogat: VI ROSAT PINOT NOIR ECOLÒGIC BASE CAVA (G-CB),"""{\""Nº GUIA\"":\""26000000027\"",\""DATA GUIA\"":\""2026-02-13T00:00:00.000Z\"",\""CLIENT\"":\""GASTON COTY SA\"",\""PRODUCTE\"":\""VI ROSAT PINOT NOIR ECOLÒGIC BASE CAVA (G-CB)\"",\""LITRES\"":\""1712\"",\""PREVISIÓ 2026\"":\""PENDENT\"",\""CONTACTAT\"":\""SI\"",\""col_8\"":null,\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""col_23\"":null,\""col_24\"":null,\""col_25\"":null,\""col_26\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES BASE CAVA GUARDA 25-26,78,EXCLOSA,producte no catalogat: VI ROSAT PINOT NOIR ECOLÒGIC BASE CAVA (G-CB),"""{\""Nº GUIA\"":\""26000000043\"",\""DATA GUIA\"":\""2026-02-19T00:00:00.000Z\"",\""CLIENT\"":\""GASTON COTY SA\"",\""PRODUCTE\"":\""VI ROSAT PINOT NOIR ECOLÒGIC BASE CAVA (G-CB)\"",\""LITRES\"":\""4169\"",\""PREVISIÓ 2026\"":\""PENDENT\"",\""CONTACTAT\"":\""SI\"",\""col_8\"":null,\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""col_23\"":null,\""col_24\"":null,\""col_25\"":null,\""col_26\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES BASE CAVA GUARDA 25-26,83,EXCLOSA,producte no catalogat: VI BLANC CHARDONNAY ECOLÒGIC BASE CAVA (G-CB),"""{\""Nº GUIA\"":\""26000000082\"",\""DATA GUIA\"":\""2026-03-17T00:00:00.000Z\"",\""CLIENT\"":\""GASTON COTY SA\"",\""PRODUCTE\"":\""VI BLANC CHARDONNAY ECOLÒGIC BASE CAVA (G-CB)\"",\""LITRES\"":\""604\"",\""PREVISIÓ 2026\"":\""PENDENT\"",\""CONTACTAT\"":\""SI\"",\""col_8\"":null,\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""col_23\"":null,\""col_24\"":null,\""col_25\"":null,\""col_26\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES BASE CAVA GUARDA 25-26,101,EXCLOSA,producte no catalogat: VI NEGRE CUPATGE APTE D.O CATALUNYA. COLLTIA 2025,"""{\""Nº GUIA\"":\""26000000084\"",\""DATA GUIA\"":\""2026-03-17T00:00:00.000Z\"",\""CLIENT\"":\""MASIA PUIGMULTÓ SL\"",\""PRODUCTE\"":\""VI NEGRE CUPATGE APTE D.O CATALUNYA. COLLTIA 2025\"",\""LITRES\"":\""19978\"",\""PREVISIÓ 2026\"":null,\""CONTACTAT\"":null,\""col_8\"":null,\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""col_23\"":null,\""col_24\"":null,\""col_25\"":null,\""col_26\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES BASE CAVA GUARDA 25-26,170,EXCLOSA,producte no catalogat: VI NEGRE ULL LLEBRE ECOLÒGIC D.O PENEDÈS. COLLITA 2024,"""{\""Nº GUIA\"":\""25000000204\"",\""DATA GUIA\"":\""2025-10-30T00:00:00.000Z\"",\""CLIENT\"":\""SEGURA PUJADES JOAN\"",\""PRODUCTE\"":\""VI NEGRE ULL LLEBRE ECOLÒGIC D.O PENEDÈS. COLLITA 2024\"",\""LITRES\"":\""1200\"",\""PREVISIÓ 2026\"":null,\""CONTACTAT\"":null,\""col_8\"":null,\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""col_23\"":null,\""col_24\"":null,\""col_25\"":null,\""col_26\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES BASE CAVA GUARDA 25-26,172,EXCLOSA,producte no catalogat: VI BLANC CHENIN ECOLÒGIC APTE D.O PENEDÈS. COLLITA 2025,"""{\""Nº GUIA\"":\""25000000229\"",\""DATA GUIA\"":\""2025-12-09T00:00:00.000Z\"",\""CLIENT\"":\""SEGURA PUJADES JOAN\"",\""PRODUCTE\"":\""VI BLANC CHENIN ECOLÒGIC APTE D.O PENEDÈS. COLLITA 2025\"",\""LITRES\"":\""700\"",\""PREVISIÓ 2026\"":null,\""CONTACTAT\"":null,\""col_8\"":null,\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""col_23\"":null,\""col_24\"":null,\""col_25\"":null,\""col_26\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES BASE CAVA GUARDA 25-26,176,EXCLOSA,producte no catalogat: VI BLANC PARELLADA ECOLÒGIC BASE CAVA (GS-CB-AF),"""{\""Nº GUIA\"":\""25000000231\"",\""DATA GUIA\"":\""2025-12-10T00:00:00.000Z\"",\""CLIENT\"":\""SEGURA PUJADES JOAN\"",\""PRODUCTE\"":\""VI BLANC PARELLADA ECOLÒGIC BASE CAVA (GS-CB-AF)\"",\""LITRES\"":\""800\"",\""PREVISIÓ 2026\"":null,\""CONTACTAT\"":null,\""col_8\"":null,\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""col_23\"":null,\""col_24\"":null,\""col_25\"":null,\""col_26\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES BASE CAVA GUARDA SUPERIO,46,EXCLOSA,producte no catalogat: VI BLANC PARELLADA ECOLÒGIC BASE CAVA (GS-CB-AF),"""{\""Nº GUIA\"":\""25000000231\"",\""DATA GUIA\"":\""2025-12-10T00:00:00.000Z\"",\""CLIENT\"":\""SEGURA PUJADES JOAN\"",\""PRODUCTE\"":\""VI BLANC PARELLADA ECOLÒGIC BASE CAVA (GS-CB-AF)\"",\""LITRES\"":\""978.428571428571\"",\""PREVISIÓ 2026\"":\""800\"",\""CONTACTAT\"":\""800\"",\""VIA\"":null,\""col_9\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES VI DO CATALUNYA 25-26,9,EXCLOSA,producte no catalogat: VI NEGRE CUPATGE APTE D.O CATALUNYA. COLLTIA 2025,"""{\""Nº GUIA\"":\""26000000084\"",\""DATA GUIA\"":\""2026-03-17T00:00:00.000Z\"",\""CLIENT\"":\""MASIA PUIGMULTÓ SL\"",\""PRODUCTE\"":\""VI NEGRE CUPATGE APTE D.O CATALUNYA. COLLTIA 2025\"",\""LITRES\"":\""19978\"",\""PREVISIÓ 2026\"":\""IGUAL, NO CONFIRMAT\"",\""CONTACTAT\"":\""SI\"",\""VIA\"":\""VISITA\"",\""col_9\"":null,\""col_10\"":null,\""col_11\"":null,\""col_12\"":null,\""col_13\"":null,\""col_14\"":null,\""col_15\"":null,\""col_16\"":null,\""col_17\"":null,\""col_18\"":null,\""col_19\"":null,\""col_20\"":null,\""col_21\"":null,\""col_22\"":null,\""CONTACTAT__2\"":null,\""VIA__2\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES VI DO PENEDES 25-26,2,EXCLOSA,producte no catalogat: VI ROSAT CUPATGE ECOLÒGIC APTE D.O PENEDÈS. COLLITA 2025,"""{\""Nº GUIA\"":\""26000000001\"",\""DATA GUIA\"":\""2026-01-08T00:00:00.000Z\"",\""CLIENT\"":\""AGRUPACIÓ DE VITICULTORS ARTESANALS SL\"",\""PRODUCTE\"":\""VI ROSAT CUPATGE ECOLÒGIC APTE D.O PENEDÈS. COLLITA 2025\"",\""LITRES\"":\""7956\"",\""PREVISIÓ 2026\"":null,\""CONTACTAT\"":null,\""VIA\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES VI DO PENEDES 25-26,4,EXCLOSA,producte no catalogat: VI NEGE ECOLÒGIC APTE D.O PENEDÈS (CUPATGE). 2024,"""{\""Nº GUIA\"":\""25000000211\"",\""DATA GUIA\"":\""2025-11-11T00:00:00.000Z\"",\""CLIENT\"":\""BODEGAS PINORD SA\"",\""PRODUCTE\"":\""VI NEGE ECOLÒGIC APTE D.O PENEDÈS (CUPATGE). 2024\"",\""LITRES\"":\""25720\"",\""PREVISIÓ 2026\"":null,\""CONTACTAT\"":null,\""VIA\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES VI DO PENEDES 25-26,5,EXCLOSA,producte no catalogat: VI NEGRE ULL LLEBRE - CABERNET ECOLÒGIC APTE D.O PENEDÈS. COLLITA 2025,"""{\""Nº GUIA\"":\""26000000003\"",\""DATA GUIA\"":\""2026-01-12T00:00:00.000Z\"",\""CLIENT\"":\""BODEGAS SUMARROCA SL\"",\""PRODUCTE\"":\""VI NEGRE ULL LLEBRE - CABERNET ECOLÒGIC APTE D.O PENEDÈS. COLLITA 2025\"",\""LITRES\"":\""17623\"",\""PREVISIÓ 2026\"":\""NO TENEN PREVISIÓ\"",\""CONTACTAT\"":null,\""VIA\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES VI DO PENEDES 25-26,10,EXCLOSA,producte no catalogat: VI NEGRE ULL LLEBRE ECOLÒGIC D.O PENEDÈS. COLLITA 2024,"""{\""Nº GUIA\"":\""25000000204\"",\""DATA GUIA\"":\""2025-10-30T00:00:00.000Z\"",\""CLIENT\"":\""SEGURA PUJADES JOAN\"",\""PRODUCTE\"":\""VI NEGRE ULL LLEBRE ECOLÒGIC D.O PENEDÈS. COLLITA 2024\"",\""LITRES\"":\""1200\"",\""PREVISIÓ 2026\"":null,\""CONTACTAT\"":null,\""VIA\"":null}"""
VENTES CAVA G I GS.xlsx,VENDES VI DO PENEDES 25-26,12,EXCLOSA,producte no catalogat: VI BLANC CHENIN ECOLÒGIC APTE D.O PENEDÈS. COLLITA 2025,"""{\""Nº GUIA\"":\""25000000229\"",\""DATA GUIA\"":\""2025-12-09T00:00:00.000Z\"",\""CLIENT\"":\""SEGURA PUJADES JOAN\"",\""PRODUCTE\"":\""VI BLANC CHENIN ECOLÒGIC APTE D.O PENEDÈS. COLLITA 2025\"",\""LITRES\"":\""700\"",\""PREVISIÓ 2026\"":null,\""CONTACTAT\"":null,\""VIA\"":null}"""
